93	2.922810	-0.544310
94	2.903389	-0.583888
95	2.882926	-0.623090
96	2.861387	-0.661872
97	2.838742	-0.700206
98	2.814972	-0.738081
99	2.790062	-0.775498
100	2.764009	-0.812472
101	2.736821	-0.849025
102	2.708515	-0.885184
103	2.679114	-0.920980
104	2.648649	-0.956435
105	2.617153	-0.991568
106	2.584660	-1.026388
107	2.551204	-1.060893
108	2.516814	-1.095070
109	2.481517	-1.128895
110	2.445332	-1.162335
111	2.408276	-1.195351
112	2.370357	-1.227899
113	2.331582	-1.259935
114	2.291953	-1.291417
115	2.251472	-1.322307
116	2.210138	-1.352572
117	2.167954	-1.382189
118	2.124924	-1.411143
119	2.081057	-1.439427
120	2.036364	-1.467041
121	1.990863	-1.493991
122	1.944575	-1.520286
123	1.897522	-1.545940
124	1.849734	-1.570962
125	1.801239	-1.595363
126	1.752067	-1.619148
127	1.702248	-1.642318
128	1.651811	-1.664869
129	1.600784	-1.686789
130	1.549190	-1.708064
131	1.497052	-1.728675
132	1.444390	-1.748601
133	1.391221	-1.767819
134	1.337561	-1.786307
135	1.283424	-1.804044
136	1.228825	-1.821012
137	1.173776	-1.837198
138	1.118292	-1.852592
139	1.062390	-1.867190
140	1.006087	-1.880992
141	0.949400	-1.894000
142	0.892352	-1.906221
143	0.834965	-1.917660
144	0.777262	-1.928327
145	0.719268	-1.938227
146	0.661007	-1.947368
147	0.602507	-1.955752
148	0.543790	-1.963379
149	0.484882	-1.970249
150	0.425806	-1.976355
151	0.366585	-1.981692
152	0.307239	-1.986249
153	0.247789	-1.990019
154	0.188254	-1.992992
155	0.128653	-1.995159
156	0.069005	-1.996512
157	0.009327	-1.997047
158	-0.050363	-1.996761
159	-0.110044	-1.995654
160	-0.169698	-1.993726
161	-0.229305	-1.990984
162	-0.288843	-1.987431
163	-0.348290	-1.983076
164	-0.407623	-1.977926
165	-0.466820	-1.971988
166	-0.525855	-1.965269
167	-0.584706	-1.957774
168	-0.643346	-1.949510
169	-0.701753	-1.940478
170	-0.759901	-1.930682
171	-0.817767	-1.920121
172	-0.875327	-1.908797
173	-0.932558	-1.896710
174	-0.989438	-1.883859
175	-1.045944	-1.870245
176	-1.102055	-1.855870
177	-1.157747	-1.840735
178	-1.212999	-1.824845
179	-1.267790	-1.808205
180	-1.322097	-1.790822
181	-1.375898	-1.772704
182	-1.429170	-1.753861
183	-1.481891	-1.734302
184	-1.534037	-1.714038
185	-1.585586	-1.693081
186	-1.636513	-1.671440
187	-1.686795	-1.649127
188	-1.736409	-1.626151
189	-1.785331	-1.602523
190	-1.833539	-1.578253
191	-1.881010	-1.553349
192	-1.927722	-1.527819
193	-1.973654	-1.501674
194	-2.018785	-1.474921
195	-2.063094	-1.447571
196	-2.106563	-1.419634
197	-2.149173	-1.391119
198	-2.190905	-1.362039
199	-2.231741	-1.332407
200	-2.271665	-1.302234
201	-2.310660	-1.271536
202	-2.348709	-1.240327
203	-2.385795	-1.208621
204	-2.421905	-1.176436
205	-2.457021	-1.143785
206	-2.491130	-1.110685
207	-2.524216	-1.077152
208	-2.556267	-1.043200
209	-2.587268	-1.008844
210	-2.617206	-0.974100
211	-2.646071	-0.938982
212	-2.673850	-0.903504
213	-2.700533	-0.867680
214	-2.726110	-0.831524
215	-2.750572	-0.795050
216	-2.773912	-0.758273
217	-2.796121	-0.721207
218	-2.817194	-0.683866
219	-2.837123	-0.646266
220	-2.855904	-0.608420
221	-2.873530	-0.570344
222	-2.889998	-0.532054
223	-2.905303	-0.493565
224	-2.919440	-0.454892
225	-2.932407	-0.416050
226	-2.944199	-0.377055
227	-2.954813	-0.337921
228	-2.964246	-0.298663
229	-2.972496	-0.259295
230	-2.979561	-0.219833
231	-2.985438	-0.180289
232	-2.990126	-0.140677
233	-2.993623	-0.101011
234	-2.995930	-0.061305
235	-2.997046	-0.021571
236	-2.996970	0.018175
237	-2.995703	0.057922
238	-2.993246	0.097655
239	-2.989600	0.137359
240	-2.984765	0.177022
241	-2.978743	0.216627
242	-2.971536	0.256162
243	-2.963146	0.295610
244	-2.953575	0.334956
245	-2.942825	0.374186
246	-2.930899	0.413284
247	-2.917800	0.452235
248	-2.903533	0.491022
249	-2.888100	0.529630
250	-2.871506	0.568044
251	-2.853758	0.606247
252	-2.834860	0.644225
253	-2.814818	0.681961
254	-2.793641	0.719440
255	-2.771335	0.756646
256	-2.747910	0.793563
257	-2.723373	0.830175
258	-2.697735	0.866467
259	-2.671006	0.902422
260	-2.643197	0.938025
261	-2.614320	0.973260
262	-2.584386	1.008111
263	-2.553409	1.042563
264	-2.521401	1.076600
265	-2.488377	1.110206
266	-2.454351	1.143367
267	-2.419338	1.176068
268	-2.383352	1.208295
269	-2.346411	1.240032
270	-2.308529	1.271267
271	-2.269725	1.301986
272	-2.230015	1.332176
273	-2.189416	1.361823
274	-2.147948	1.390917
275	-2.105628	1.419444
276	-2.062475	1.447392
277	-2.018508	1.474752
278	-1.973748	1.501510
279	-1.928212	1.527657
280	-1.881922	1.553181
281	-1.834897	1.578074
282	-1.787157	1.602324
283	-1.738724	1.625922
284	-1.689616	1.648858
285	-1.639857	1.671125
286	-1.589465	1.692713
287	-1.538461	1.713613
288	-1.486868	1.733819
289	-1.434705	1.753323
290	-1.381994	1.772117
291	-1.328756	1.790194
292	-1.275013	1.807549
293	-1.220784	1.824175
294	-1.166092	1.840066
295	-1.110958	1.855217
296	-1.055403	1.869622
297	-0.999448	1.883277
298	-0.943115	1.896177
299	-0.886425	1.908317
300	-0.829399	1.919693
301	-0.772059	1.930301
302	-0.714426	1.940138
303	-0.656520	1.949201
304	-0.598365	1.957485
305	-0.539980	1.964989
306	-0.481387	1.971709
307	-0.422608	1.977644
308	-0.363663	1.982791
309	-0.304574	1.987149
310	-0.245363	1.990716
311	-0.186050	1.993491
312	-0.126658	1.995473
313	-0.067208	1.996661
314	-0.007722	1.997056
315	0.051779	1.996656
316	0.111273	1.995463
317	0.170739	1.993476
318	0.230153	1.990697
319	0.289495	1.987125
320	0.348741	1.982763
321	0.407871	1.977611
322	0.466862	1.971671
323	0.525690	1.964946
324	0.584335	1.957437
325	0.642773	1.949147
326	0.700982	1.940078
327	0.758938	1.930234
328	0.816620	1.919618
329	0.874005	1.908234
330	0.931068	1.896085
331	0.987789	1.883176
332	1.044142	1.869512
333	1.100106	1.855096
334	1.155657	1.839936
335	1.210773	1.824035
336	1.265429	1.807401
337	1.319602	1.790038
338	1.373271	1.771954
339	1.426411	1.753156
340	1.479000	1.733650
341	1.531014	1.713444
342	1.582431	1.692547
343	1.633229	1.670966
344	1.683385	1.648710
345	1.732876	1.625787
346	1.781680	1.602208
347	1.829776	1.577981
348	1.877143	1.553118
349	1.923758	1.527628
350	1.969600	1.501522
351	2.014650	1.474810
352	2.058887	1.447506
353	2.102291	1.419620
354	2.144843	1.391164
355	2.186523	1.362152
356	2.227313	1.332594
357	2.267195	1.302506
358	2.306151	1.271899
359	2.344165	1.240788
360	2.381220	1.209185
361	2.417300	1.177106
362	2.452390	1.144564
363	2.486476	1.111573
364	2.519542	1.078149
365	2.551576	1.044305
366	2.582565	1.010058
367	2.612497	0.975420
368	2.641360	0.940408
369	2.669143	0.905037
370	2.695837	0.869321
371	2.721431	0.833277
372	2.745917	0.796918
373	2.769286	0.760260
374	2.791531	0.723319
375	2.812644	0.686109
376	2.832620	0.648645
377	2.851451	0.610942
378	2.869133	0.573016
379	2.885661	0.534879
380	2.901030	0.496548
381	2.915236	0.458036
382	2.928276	0.419358
383	2.940147	0.380528
384	2.950846	0.341560
385	2.960371	0.302468
386	2.968719	0.263265
387	2.975889	0.223966
388	2.981880	0.184583
389	2.986691	0.145131
390	2.990320	0.105623
391	2.992767	0.066072
392	2.994031	0.026491
393	2.994113	-0.013105
394	2.993011	-0.052705
395	2.990728	-0.092294
396	2.987262	-0.131858
397	2.982614	-0.171385
398	2.976786	-0.210860
399	2.969778	-0.250270
400	2.961592	-0.289601
401	2.952230	-0.328838
402	2.941692	-0.367968
403	2.929983	-0.406975
404	2.917104	-0.445845
405	2.903058	-0.484562
406	2.887850	-0.523113
407	2.871483	-0.561480
408	2.853962	-0.599649
409	2.835292	-0.637604
410	2.815479	-0.675329
411	2.794529	-0.712808
412	2.772450	-0.750024
413	2.749248	-0.786962
414	2.724933	-0.823605
415	2.699514	-0.859937
416	2.673000	-0.895942
417	2.645401	-0.931603
418	2.616729	-0.966904
419	2.586996	-1.001830
420	2.556213	-1.036364
421	2.524394	-1.070490
422	2.491553	-1.104195
423	2.457703	-1.137461
424	2.422860	-1.170274
425	2.387039	-1.202619
426	2.350256	-1.234482
427	2.312527	-1.265848
428	2.273869	-1.296704
429	2.234300	-1.327037
430	2.193837	-1.356831
431	2.152499	-1.386076
432	2.110303	-1.414758
433	2.067269	-1.442865
434	2.023416	-1.470384
435	1.978764	-1.497306
436	1.933332	-1.523617
437	1.887140	-1.549308
438	1.840208	-1.574368
439	1.792558	-1.598787
440	1.744208	-1.622555
441	1.695181	-1.645662
442	1.645497	-1.668100
443	1.595177	-1.689861
444	1.544242	-1.710935
445	1.492714	-1.731314
446	1.440612	-1.750992
447	1.387959	-1.769961
448	1.334776	-1.788214
449	1.281084	-1.805743
450	1.226904	-1.822544
451	1.172258	-1.838609
452	1.117166	-1.853934
453	1.061651	-1.868512
454	1.005733	-1.882339
455	0.949434	-1.895410
456	0.892774	-1.907719
457	0.835775	-1.919264
458	0.778458	-1.930040
459	0.720845	-1.940043
460	0.662956	-1.949270
461	0.604812	-1.957718
462	0.546436	-1.965383
463	0.487847	-1.972264
464	0.429068	-1.978358
465	0.370119	-1.983662
466	0.311021	-1.988176
467	0.251797	-1.991897
468	0.192466	-1.994825
469	0.133051	-1.996957
470	0.073574	-1.998294
471	0.014054	-1.998835
472	-0.045485	-1.998580
473	-0.105023	-1.997529
474	-0.164537	-1.995681
475	-0.224006	-1.993039
476	-0.283407	-1.989601
477	-0.342720	-1.985370
478	-0.401921	-1.980346
479	-0.460988	-1.974532
480	-0.519900	-1.967929
481	-0.578633	-1.960539
482	-0.637164	-1.952365
483	-0.695472	-1.943410
484	-0.753533	-1.933675
485	-0.811325	-1.923166
486	-0.868824	-1.911884
487	-0.926007	-1.899835
488	-0.982852	-1.887022
489	-1.039334	-1.873450
490	-1.095431	-1.859123
491	-1.151118	-1.844047
492	-1.206374	-1.828227
493	-1.261174	-1.811669
494	-1.315494	-1.794379
495	-1.369313	-1.776364
496	-1.422605	-1.757630
497	-1.475349	-1.738184
498	-1.527521	-1.718034
499	-1.579097	-1.697188
500	-1.630055	-1.675655
501	-1.680373	-1.653442
502	-1.730027	-1.630558
503	-1.778995	-1.607014
504	-1.827256	-1.582818
505	-1.874787	-1.557982
506	-1.921566	-1.532514
507	-1.967574	-1.506426
508	-2.012789	-1.479729
509	-2.057190	-1.452434
510	-2.100757	-1.424554
511	-2.143472	-1.396100
512	-2.185314	-1.367084
513	-2.226266	-1.337520
514	-2.266308	-1.307420
515	-2.305424	-1.276798
516	-2.343596	-1.245666
517	-2.380808	-1.214039
518	-2.417043	-1.181930
519	-2.452287	-1.149354
520	-2.486525	-1.116325
521	-2.519743	-1.082858
522	-2.551926	-1.048966
523	-2.583063	-1.014665
524	-2.613141	-0.979970
525	-2.642149	-0.944895
526	-2.670075	-0.909455
527	-2.696909	-0.873666
528	-2.722641	-0.837543
529	-2.747263	-0.801100
530	-2.770765	-0.764353
531	-2.793140	-0.727316
532	-2.814381	-0.690005
533	-2.834480	-0.652435
534	-2.853432	-0.614621
535	-2.871230	-0.576577
536	-2.887870	-0.538318
537	-2.903347	-0.499860
538	-2.917657	-0.461216
539	-2.930795	-0.422401
540	-2.942758	-0.383430
541	-2.953544	-0.344317
542	-2.963150	-0.305076
543	-2.971573	-0.265722
544	-2.978811	-0.226268
545	-2.984863	-0.186729
546	-2.989728	-0.147119
547	-2.993404	-0.107452
548	-2.995890	-0.067741
549	-2.997187	-0.028002
550	-2.997293	0.011753
551	-2.996210	0.051508
552	-2.993936	0.091251
553	-2.990474	0.130966
554	-2.985823	0.170639
555	-2.979984	0.210257
556	-2.972960	0.249804
557	-2.964752	0.289267
558	-2.955361	0.328630
559	-2.944792	0.367878
560	-2.933045	0.406997
561	-2.920125	0.445971
562	-2.906036	0.484786
563	-2.890780	0.523424
564	-2.874365	0.561872
565	-2.856793	0.600113
566	-2.838072	0.638132
567	-2.818207	0.675912
568	-2.797205	0.713438
569	-2.775075	0.750693
570	-2.751824	0.787662
571	-2.727460	0.824328
572	-2.701994	0.860675
573	-2.675436	0.896687
574	-2.647796	0.932349
575	-2.619085	0.967645
576	-2.589316	1.002558
577	-2.558501	1.037074
578	-2.526653	1.071177
579	-2.493787	1.104852
580	-2.459915	1.138084
581	-2.425054	1.170859
582	-2.389219	1.203162
583	-2.352425	1.234978
584	-2.314689	1.266295
585	-2.276027	1.297099
586	-2.236458	1.327376
587	-2.195997	1.357113
588	-2.154664	1.386298
589	-2.112477	1.414918
590	-2.069454	1.442962
591	-2.025614	1.470418
592	-1.980977	1.497275
593	-1.935563	1.523521
594	-1.889390	1.549146
595	-1.842479	1.574139
596	-1.794851	1.598492
597	-1.746525	1.622194
598	-1.697522	1.645236
599	-1.647863	1.667609
600	-1.597568	1.689305
601	-1.546659	1.710315
602	-1.495157	1.730632
603	-1.443082	1.750249
604	-1.390455	1.769157
605	-1.337298	1.787350
606	-1.283633	1.804821
607	-1.229479	1.821565
608	-1.174858	1.837575
609	-1.119792	1.852845
610	-1.064302	1.867370
611	-1.008409	1.881146
612	-0.952134	1.894167
613	-0.895499	1.906429
614	-0.838524	1.917927
615	-0.781232	1.928658
616	-0.723644	1.938618
617	-0.665780	1.947803
618	-0.607662	1.956212
619	-0.549311	1.963839
620	-0.490749	1.970684
621	-0.431997	1.976744
622	-0.373076	1.982017
623	-0.314008	1.986500
624	-0.254814	1.990194
625	-0.195516	1.993095
626	-0.136135	1.995204
627	-0.076692	1.996520
628	-0.017210	1.997041
629	0.042291	1.996769
630	0.101788	1.995703
631	0.161260	1.993843
632	0.220684	1.991190
633	0.280039	1.987745
634	0.339303	1.983508
635	0.398453	1.978482
636	0.457467	1.972668
637	0.516324	1.966067
638	0.574999	1.958682
639	0.633472	1.950516
640	0.691719	1.941571
641	0.749718	1.931850
642	0.807446	1.921357
643	0.864879	1.910095
644	0.921996	1.898068
645	0.978773	1.885280
646	1.035187	1.871736
647	1.091214	1.857440
648	1.146833	1.842398
649	1.202019	1.826615
650	1.256750	1.810098
651	1.311003	1.792851
652	1.364753	1.774881
653	1.417979	1.756196
654	1.470657	1.736803
655	1.522765	1.716708
656	1.574279	1.695920
657	1.625177	1.674447
658	1.675436	1.652298
659	1.725035	1.629481
660	1.773950	1.606005
661	1.822161	1.581881
662	1.869645	1.557118
663	1.916381	1.531727
664	1.962349	1.505719
665	2.007527	1.479103
666	2.051894	1.451893
667	2.095432	1.424099
668	2.138121	1.395733
669	2.179941	1.366808
670	2.220874	1.337337
671	2.260902	1.307333
672	2.300007	1.276807
673	2.338173	1.245776
674	2.375381	1.214250
675	2.411618	1.182246
676	2.446867	1.149777
677	2.481113	1.116857
678	2.514342	1.083500
679	2.546542	1.049722
680	2.577698	1.015538
681	2.607799	0.980961
682	2.636833	0.946008
683	2.664789	0.910693
684	2.691657	0.875031
685	2.717427	0.839038
686	2.742090	0.802729
687	2.765638	0.766118
688	2.788062	0.729221
689	2.809357	0.692052
690	2.829514	0.654628
691	2.848528	0.616962
692	2.866393	0.579070
693	2.883105	0.540966
694	2.898659	0.502665
695	2.913051	0.464181
696	2.926277	0.425529
697	2.938334	0.386722
698	2.949220	0.347775
699	2.958932	0.308701
700	2.967468	0.269515
701	2.974826	0.230230
702	2.981004	0.190860
703	2.986003	0.151418
704	2.989820	0.111918
705	2.992455	0.072373
706	2.993908	0.032796
707	2.994178	-0.006799
708	2.993265	-0.046399
709	2.991170	-0.085990
710	2.987892	-0.125559
711	2.983433	-0.165093
712	2.977793	-0.204577
713	2.970973	-0.243999
714	2.962974	-0.283343
715	2.953799	-0.322596
716	2.943449	-0.361744
717	2.931926	-0.400771
718	2.919233	-0.439664
719	2.905373	-0.478407
720	2.890349	-0.516985
721	2.874167	-0.555382
722	2.856829	-0.593584
723	2.838342	-0.631574
724	2.818710	-0.669337
725	2.797941	-0.706856
726	2.776041	-0.744115
727	2.753018	-0.781099
728	2.728880	-0.817790
729	2.703636	-0.854172
730	2.677295	-0.890230
731	2.649869	-0.925947
732	2.621367	-0.961307
733	2.591801	-0.996293
734	2.561185	-1.030890
735	2.529530	-1.065083
736	2.496851	-1.098856
737	2.463161	-1.132192
738	2.428475	-1.165079
739	2.392809	-1.197499
740	2.356178	-1.229440
741	2.318598	-1.260887
742	2.280088	-1.291825
743	2.240662	-1.322241
744	2.200341	-1.352123
745	2.159140	-1.381456
746	2.117080	-1.410228
747	2.074178	-1.438427
748	2.030454	-1.466041
749	1.985928	-1.493059
750	1.940619	-1.519468
751	1.894546	-1.545258
752	1.847731	-1.570419
753	1.800194	-1.594941
754	1.751955	-1.618813
755	1.703034	-1.642026
756	1.653453	-1.664572
757	1.603233	-1.686441
758	1.552395	-1.707625
759	1.500959	-1.728115
760	1.448947	-1.747906
761	1.396381	-1.766988
762	1.343281	-1.785355
763	1.289668	-1.803000
764	1.235565	-1.819917
765	1.180991	-1.836100
766	1.125970	-1.851543
767	1.070520	-1.866241
768	1.014665	-1.880187
769	0.958425	-1.893379
770	0.901821	-1.905810
771	0.844875	-1.917477
772	0.787607	-1.928375
773	0.730039	-1.938502
774	0.672193	-1.947853
775	0.614089	-1.956425
776	0.555748	-1.964215
777	0.497191	-1.971221
778	0.438441	-1.977440
779	0.379518	-1.982870
780	0.320442	-1.987510
781	0.261237	-1.991358
782	0.201922	-1.994411
783	0.142519	-1.996671
784	0.083050	-1.998135
785	0.023535	-1.998803
786	-0.036002	-1.998674
787	-0.095541	-1.997750
788	-0.155061	-1.996029
789	-0.214538	-1.993513
790	-0.273952	-1.990202
791	-0.333280	-1.986097
792	-0.392501	-1.981199
793	-0.451591	-1.975511
794	-0.510529	-1.969034
795	-0.569291	-1.961769
796	-0.627857	-1.953720
797	-0.686202	-1.944888
798	-0.744304	-1.935278
799	-0.802140	-1.924891
800	-0.859687	-1.913733
801	-0.916922	-1.901805
802	-0.973822	-1.889114
803	-1.030363	-1.875662
804	-1.086523	-1.861455
805	-1.142277	-1.846498
806	-1.197603	-1.830796
807	-1.252477	-1.814355
808	-1.306876	-1.797182
809	-1.360776	-1.779281
810	-1.414154	-1.760661
811	-1.466987	-1.741328
812	-1.519251	-1.721290
813	-1.570923	-1.700555
814	-1.621982	-1.679130
815	-1.672403	-1.657025
816	-1.722164	-1.634247
817	-1.771243	-1.610808
818	-1.819618	-1.586715
819	-1.867266	-1.561980
820	-1.914167	-1.536612
821	-1.960299	-1.510622
822	-2.005642	-1.484021
823	-2.050174	-1.456821
824	-2.093875	-1.429033
825	-2.136727	-1.400670
826	-2.178709	-1.371743
827	-2.219804	-1.342265
828	-2.259992	-1.312249
829	-2.299257	-1.281709
830	-2.337580	-1.250658
831	-2.374946	-1.219109
832	-2.411338	-1.187076
833	-2.446741	-1.154573
834	-2.481140	-1.121616
835	-2.514521	-1.088217
836	-2.546870	-1.054392
837	-2.578175	-1.020155
838	-2.608422	-0.985521
839	-2.637601	-0.950506
840	-2.665700	-0.915123
841	-2.692708	-0.879389
842	-2.718617	-0.843318
843	-2.743416	-0.806925
844	-2.767097	-0.770225
845	-2.789652	-0.733233
846	-2.811074	-0.695965
847	-2.831355	-0.658436
848	-2.850490	-0.620659
849	-2.868473	-0.582651
850	-2.885298	-0.544425
851	-2.900960	-0.505998
852	-2.915456	-0.467382
853	-2.928781	-0.428594
854	-2.940932	-0.389647
855	-2.951905	-0.350555
856	-2.961699	-0.311334
857	-2.970310	-0.271996
858	-2.977738	-0.232557
859	-2.983979	-0.193031
860	-2.989032	-0.153432
861	-2.992898	-0.113772
862	-2.995574	-0.074068
863	-2.997060	-0.034332
864	-2.997356	0.005421
865	-2.996462	0.045177
866	-2.994378	0.084922
867	-2.991105	0.124643
868	-2.986643	0.164324
869	-2.980993	0.203952
870	-2.974158	0.243511
871	-2.966138	0.282988
872	-2.956936	0.322368
873	-2.946554	0.361635
874	-2.934995	0.400776
875	-2.922261	0.439774
876	-2.908358	0.478615
877	-2.893288	0.517283
878	-2.877057	0.555762
879	-2.859669	0.594037
880	-2.841130	0.632093
881	-2.821447	0.669912
882	-2.800626	0.707479
883	-2.778675	0.744779
884	-2.755601	0.781794
885	-2.731414	0.818509
886	-2.706123	0.854908
887	-2.679738	0.890975
888	-2.652270	0.926694
889	-2.623729	0.962049
890	-2.594127	0.997024
891	-2.563478	1.031604
892	-2.531794	1.065774
893	-2.499089	1.099518
894	-2.465377	1.132822
895	-2.430672	1.165670
896	-2.394991	1.198049
897	-2.358349	1.229944
898	-2.320761	1.261342
899	-2.282246	1.292228
900	-2.242820	1.322589
901	-2.202500	1.352413
902	-2.161305	1.381687
903	-2.119252	1.410398
904	-2.076361	1.438535
905	-2.032650	1.466085
906	-1.988139	1.493038
907	-1.942847	1.519382
908	-1.896793	1.545106
909	-1.849999	1.570201
910	-1.802483	1.594657
911	-1.754267	1.618463
912	-1.705371	1.641611
913	-1.655815	1.664091
914	-1.605620	1.685895
915	-1.554808	1.707015
916	-1.503398	1.727443
917	-1.451413	1.747172
918	-1.398873	1.766193
919	-1.345799	1.784500
920	-1.292213	1.802087
921	-1.238135	1.818947
922	-1.183588	1.835074
923	-1.128591	1.850463
924	-1.073167	1.865107
925	-1.017337	1.879002
926	-0.961121	1.892144
927	-0.904542	1.904527
928	-0.847620	1.916147
929	-0.790377	1.927000
930	-0.732834	1.937083
931	-0.675013	1.946392
932	-0.616934	1.954925
933	-0.558619	1.962677
934	-0.500089	1.969647
935	-0.441366	1.975832
936	-0.382471	1.981230
937	-0.323425	1.985839
938	-0.264249	1.989658
939	-0.204966	1.992686
940	-0.145597	1.994921
941	-0.086162	1.996363
942	-0.026685	1.997012
943	0.032814	1.996866
944	0.092313	1.995926
945	0.151791	1.994192
946	0.211224	1.991665
947	0.270591	1.988346
948	0.329871	1.984236
949	0.389041	1.979335
950	0.448078	1.973646
951	0.506961	1.967171
952	0.565667	1.959911
953	0.624174	1.951869
954	0.682459	1.943048
955	0.740498	1.933450
956	0.798271	1.923080
957	0.855753	1.911940
958	0.912921	1.900034
959	0.969754	1.887367
960	1.026227	1.873943
961	1.082318	1.859767
962	1.138003	1.844844
963	1.193260	1.829178
964	1.248065	1.812777
965	1.302395	1.795646
966	1.356227	1.777791
967	1.409538	1.759220
968	1.462305	1.739939
969	1.514505	1.719955
970	1.566115	1.699277
971	1.617113	1.677913
972	1.667475	1.655870
973	1.717181	1.633159
974	1.766207	1.609788
975	1.814531	1.585766
976	1.862132	1.561105
977	1.908989	1.535813
978	1.955080	1.509902
979	2.000385	1.483382
980	2.044883	1.456266
981	2.088555	1.428564
982	2.131380	1.400289
983	2.173340	1.371452
984	2.214415	1.342067
985	2.254588	1.312146
986	2.293842	1.281703
987	2.332158	1.250751
988	2.369520	1.219304
989	2.405912	1.187375
990	2.441319	1.154979
991	2.475726	1.122129
992	2.509119	1.088841
993	2.541483	1.055130
994	2.572806	1.021009
995	2.603076	0.986494
996	2.632281	0.951600
997	2.660409	0.916341
998	2.687451	0.880734
999	2.713397	0.844792
1000	2.738237	0.808532
1001	2.761963	0.771968
1002	2.784566	0.735116
1003	2.806041	0.697990
1004	2.826380	0.660605
1005	2.845576	0.622977
1006	2.863625	0.585120
1007	2.880521	0.547049
1008	2.896259	0.508778
1009	2.910837	0.470322
1010	2.924249	0.431695
1011	2.936492	0.392912
1012	2.947565	0.353986
1013	2.957464	0.314932
1014	2.966187	0.275763
1015	2.973733	0.236493
1016	2.980099	0.197136
1017	2.985286	0.157704
1018	2.989291	0.118212
1019	2.992115	0.078674
1020	2.993756	0.039101
1021	2.994214	-0.000492
1022	2.993490	-0.040092
1023	2.991583	-0.079685
1024	2.988494	-0.119259
1025	2.984222	-0.158799
1026	2.978770	-0.198293
1027	2.972138	-0.237725
1028	2.964327	-0.277082
1029	2.955339	-0.316351
1030	2.945176	-0.355516
1031	2.933839	-0.394564
1032	2.921333	-0.433479
1033	2.907658	-0.472247
1034	2.892820	-0.510852
1035	2.876821	-0.549280
1036	2.859667	-0.587514
1037	2.841363	-0.625539
1038	2.821913	-0.663339
1039	2.801325	-0.700897
1040	2.779605	-0.738199
1041	2.756760	-0.775228
1042	2.732799	-0.811966
1043	2.707730	-0.848399
1044	2.681563	-0.884510
1045	2.654309	-0.920282
1046	2.625978	-0.955700
1047	2.596581	-0.990747
1048	2.566131	-1.025407
1049	2.534641	-1.059665
1050	2.502123	-1.093506
1051	2.468593	-1.126913
1052	2.434065	-1.159872
1053	2.398554	-1.192368
1054	2.362076	-1.224386
1055	2.324646	-1.255912
1056	2.286283	-1.286932
1057	2.247002	-1.317433
1058	2.206822	-1.347400
1059	2.165760	-1.376821
1060	2.123835	-1.405684
1061	2.081066	-1.433975
1062	2.037472	-1.461683
1063	1.993073	-1.488796
1064	1.947887	-1.515303
1065	1.901934	-1.541193
1066	1.855236	-1.566455
1067	1.807812	-1.591079
1068	1.759684	-1.615055
1069	1.710870	-1.638374
1070	1.661393	-1.661026
1071	1.611273	-1.683003
1072	1.560532	-1.704297
1073	1.509190	-1.724899
1074	1.457269	-1.744801
1075	1.404789	-1.763996
1076	1.351773	-1.782478
1077	1.298240	-1.800238
