-1.929033	-1.529542
-1.974872	-1.503254
-2.019913	-1.476375
-2.064141	-1.448918
-2.107539	-1.420898
-2.150091	-1.392326
-2.191780	-1.363212
-2.232586	-1.333566
-2.272491	-1.303396
-2.311475	-1.272711
-2.349520	-1.241518
-2.386607	-1.209827
-2.422715	-1.177647
-2.457826	-1.144991
-2.491925	-1.111872
-2.524994	-1.078304
-2.557019	-1.044303
-2.587988	-1.009886
-2.617888	-0.975072
-2.646710	-0.939879
-2.674444	-0.904325
-2.701082	-0.868429
-2.726617	-0.832209
-2.751041	-0.795682
-2.774348	-0.758864
-2.796531	-0.721769
-2.817585	-0.684411
-2.837501	-0.646805
-2.856275	-0.608962
-2.873899	-0.570894
-2.890366	-0.532614
-2.905672	-0.494134
-2.919809	-0.455467
-2.932774	-0.416625
-2.944561	-0.377622
-2.955166	-0.338472
-2.964588	-0.299191
-2.972822	-0.259794
-2.979868	-0.220296
-2.985725	-0.180714
-2.990392	-0.141064
-2.993869	-0.101361
-2.996157	-0.061621
-2.997255	-0.021860
-2.997165	0.017910
-2.995887	0.057672
-2.993422	0.097413
-2.989770	0.137121
-2.984933	0.176782
-2.978910	0.216382
-2.971703	0.255910
-2.963314	0.295352
-2.953742	0.334694
-2.942991	0.373922
-2.931063	0.413021
-2.917960	0.451977
-2.903686	0.490775
-2.888246	0.529397
-2.871644	0.567828
-2.853885	0.606050
-2.834977	0.644047
-2.814926	0.681803
-2.793739	0.719299
-2.771425	0.756519
-2.747993	0.793447
-2.723451	0.830067
-2.697809	0.866362
-2.671078	0.902318
-2.643268	0.937919
-2.614391	0.973150
-2.584458	1.007996
-2.553482	1.042443
-2.521475	1.076475
-2.488451	1.110079
-2.454425	1.143239
-2.419410	1.175942
-2.383423	1.208173
-2.346478	1.239917
-2.308593	1.271160
-2.269785	1.301888
-2.230070	1.332087
-2.189467	1.361744
-2.147995	1.390846
-2.105671	1.419380
-2.062515	1.447334
-2.018546	1.474697
-1.973783	1.501457
-1.928247	1.527603
-1.881956	1.553126
-1.834932	1.578015
-1.787193	1.602262
-1.738760	1.625857
-1.689654	1.648791
-1.639895	1.671056
-1.589503	1.692644
-1.538500	1.713546
-1.486905	1.733754
-1.434741	1.753261
-1.382028	1.772060
-1.328788	1.790142
-1.275042	1.807502
-1.220811	1.824133
-1.166116	1.840029
-1.110979	1.855183
-1.055422	1.869591
-0.999465	1.883247
-0.943131	1.896148
-0.886440	1.908287
-0.829413	1.919662
-0.772073	1.930269
-0.714439	1.940104
-0.656534	1.949165
-0.598378	1.957448
-0.539993	1.964952
-0.481400	1.971672
-0.422620	1.977608
-0.363674	1.982756
-0.304584	1.987116
-0.245372	1.990686
-0.186058	1.993463
-0.126664	1.995448
-0.067212	1.996639
-0.007724	1.997036
0.051778	1.996638
0.111274	1.995446
0.170740	1.993460
0.230156	1.990680
0.289498	1.987108
0.348745	1.982745
0.407875	1.977593
0.466865	1.971652
0.525694	1.964926
0.584338	1.957416
0.642776	1.949126
0.700984	1.940057
0.758941	1.930214
0.816623	1.919599
0.874007	1.908216
0.931071	1.896068
0.987791	1.883161
1.044145	1.869498
1.100109	1.855084
1.155660	1.839924
1.210775	1.824025
1.265431	1.807391
1.319605	1.790028
1.373273	1.771945
1.426412	1.753146
1.479000	1.733640
1.531014	1.713434
1.582430	1.692536
1.633227	1.670955
1.683381	1.648698
1.732871	1.625776
1.781675	1.602197
1.829770	1.577971
1.877135	1.553108
1.923750	1.527619
1.969592	1.501514
2.014641	1.474804
2.058877	1.447501
2.102280	1.419616
2.144831	1.391161
2.186511	1.362149
2.227300	1.332593
2.267182	1.302504
2.306138	1.271898
2.344151	1.240787
2.381205	1.209184
2.417285	1.177105
2.452374	1.144563
2.486459	1.111573
2.519525	1.078149
2.551558	1.044305
2.582547	1.010058
2.612478	0.975421
2.641341	0.940409
2.669124	0.905039
2.695818	0.869324
2.721412	0.833280
2.745898	0.796922
2.769267	0.760264
2.791512	0.723324
2.812626	0.686114
2.832602	0.648650
2.851433	0.610947
2.869116	0.573020
2.885644	0.534884
2.901013	0.496552
2.915219	0.458040
2.928260	0.419362
2.940131	0.380531
2.950830	0.341563
2.960355	0.302470
2.968704	0.263267
2.975874	0.223967
2.981866	0.184584
2.986676	0.145132
2.990306	0.105623
2.992753	0.066072
2.994017	0.026491
2.994099	-0.013106
2.992998	-0.052706
2.990715	-0.092295
2.987249	-0.131860
2.982602	-0.171388
2.976774	-0.210864
2.969766	-0.250274
2.961580	-0.289605
2.952217	-0.328843
2.941680	-0.367973
2.929970	-0.406981
2.917091	-0.445851
2.903045	-0.484569
2.887837	-0.523120
2.871470	-0.561487
2.853949	-0.599657
2.835279	-0.637612
2.815465	-0.675337
2.794516	-0.712815
2.772436	-0.750032
2.749235	-0.786969
2.724920	-0.823612
2.699500	-0.859944
2.672986	-0.895948
2.645387	-0.931609
2.616715	-0.966910
2.586982	-1.001835
2.556199	-1.036369
2.524381	-1.070495
2.491539	-1.104199
2.457690	-1.137465
2.422847	-1.170277
2.387026	-1.202622
2.350244	-1.234485
2.312515	-1.265851
2.273858	-1.296706
2.234289	-1.327038
2.193826	-1.356832
2.152488	-1.386076
2.110292	-1.414758
2.067259	-1.442864
2.023406	-1.470383
1.978754	-1.497304
1.933322	-1.523615
1.887131	-1.549305
1.840200	-1.574365
1.792549	-1.598783
1.744200	-1.622551
1.695173	-1.645658
1.645490	-1.668096
1.595170	-1.689856
1.544235	-1.710929
1.492706	-1.731309
1.440605	-1.750986
1.387952	-1.769955
1.334769	-1.788207
1.281077	-1.805736
1.226897	-1.822537
1.172250	-1.838602
1.117159	-1.853926
1.061643	-1.868504
1.005725	-1.882331
0.949425	-1.895401
0.892765	-1.907711
0.835765	-1.919255
0.778448	-1.930031
0.720834	-1.940034
0.662945	-1.949261
0.604801	-1.957708
0.546424	-1.965373
0.487835	-1.972254
0.429055	-1.978347
0.370105	-1.983652
0.311007	-1.988165
0.251782	-1.991886
0.192451	-1.994814
0.133036	-1.996946
0.073557	-1.998283
0.014037	-1.998824
-0.045502	-1.998569
-0.105040	-1.997517
-0.164555	-1.995669
-0.224024	-1.993026
-0.283426	-1.989589
-0.342739	-1.985357
-0.401940	-1.980334
-0.461008	-1.974519
-0.519919	-1.967916
-0.578652	-1.960526
-0.637184	-1.952352
-0.695491	-1.943396
-0.753552	-1.933662
-0.811344	-1.923152
-0.868842	-1.911870
-0.926025	-1.899821
-0.982869	-1.887008
-1.039350	-1.873435
-1.095446	-1.859109
-1.151133	-1.844032
-1.206387	-1.828212
-1.261186	-1.811655
-1.315506	-1.794365
-1.369323	-1.776349
-1.422614	-1.757615
-1.475357	-1.738170
-1.527527	-1.718020
-1.579101	-1.697174
-1.630058	-1.675641
-1.680374	-1.653428
-1.730026	-1.630545
-1.778993	-1.607001
-1.827252	-1.582806
-1.874781	-1.557970
-1.921559	-1.532502
-1.967565	-1.506415
-2.012778	-1.479719
-2.057178	-1.452425
-2.100744	-1.424545
-2.143457	-1.396092
-2.185297	-1.367077
-2.226247	-1.337513
-2.266288	-1.307414
-2.305402	-1.276792
-2.343573	-1.245661
-2.380783	-1.214035
-2.417018	-1.181927
-2.452261	-1.149352
-2.486497	-1.116324
-2.519714	-1.082857
-2.551897	-1.048966
-2.583033	-1.014666
-2.613110	-0.979971
-2.642117	-0.944897
-2.670042	-0.909458
-2.696876	-0.873669
-2.722607	-0.837546
-2.747229	-0.801104
-2.770731	-0.764357
-2.793106	-0.727321
-2.814346	-0.690011
-2.834446	-0.652441
-2.853398	-0.614627
-2.871196	-0.576583
-2.887837	-0.538325
-2.903314	-0.499866
-2.917624	-0.461222
-2.930762	-0.422408
-2.942726	-0.383436
-2.953512	-0.344323
-2.963118	-0.305082
-2.971542	-0.265727
-2.978781	-0.226273
-2.984833	-0.186734
-2.989698	-0.147124
-2.993375	-0.107456
-2.995862	-0.067745
-2.997159	-0.028006
-2.997266	0.011749
-2.996183	0.051505
-2.993910	0.091248
-2.990448	0.130964
-2.985797	0.170638
-2.979959	0.210256
-2.972935	0.249804
-2.964727	0.289267
-2.955337	0.328630
-2.944768	0.367879
-2.933021	0.406998
-2.920102	0.445972
-2.906012	0.484787
-2.890757	0.523426
-2.874342	0.561874
-2.856770	0.600115
-2.838049	0.638133
-2.818185	0.675914
-2.797184	0.713439
-2.775054	0.750694
-2.751803	0.787663
-2.727440	0.824328
-2.701974	0.860675
-2.675416	0.896687
-2.647776	0.932349
-2.619066	0.967644
-2.589297	1.002557
-2.558483	1.037072
-2.526636	1.071175
-2.493770	1.104850
-2.459899	1.138081
-2.425039	1.170855
-2.389204	1.203158
-2.352411	1.234974
-2.314676	1.266291
-2.276015	1.297094
-2.236446	1.327370
-2.195986	1.357107
-2.154654	1.386291
-2.112467	1.414912
-2.069444	1.442955
-2.025606	1.470411
-1.980969	1.497267
-1.935555	1.523513
-1.889383	1.549137
-1.842473	1.574131
-1.794845	1.598483
-1.746519	1.622185
-1.697517	1.645227
-1.647858	1.667600
-1.597564	1.689296
-1.546655	1.710306
-1.495153	1.730623
-1.443078	1.750239
-1.390452	1.769147
-1.337295	1.787340
-1.283629	1.804812
-1.229475	1.821555
-1.174855	1.837565
-1.119788	1.852835
-1.064298	1.867361
-1.008405	1.881137
-0.952130	1.894158
-0.895494	1.906420
-0.838520	1.917918
-0.781227	1.928649
-0.723638	1.938609
-0.665774	1.947795
-0.607655	1.956203
-0.549304	1.963831
-0.490742	1.970676
-0.431989	1.976736
-0.373068	1.982008
-0.314000	1.986492
-0.254805	1.990186
-0.195506	1.993087
-0.136125	1.995196
-0.076682	1.996512
-0.017199	1.997034
0.042302	1.996762
0.101800	1.995695
0.161272	1.993835
0.220696	1.991182
0.280051	1.987737
0.339315	1.983501
0.398465	1.978475
0.457480	1.972660
0.516336	1.966060
0.575012	1.958675
0.633485	1.950509
0.691732	1.941564
0.749730	1.931843
0.807458	1.921350
0.864891	1.910088
0.922007	1.898061
0.978784	1.885273
1.035197	1.871729
1.091224	1.857434
1.146842	1.842392
1.202028	1.826609
1.256758	1.810091
1.311010	1.792845
1.364760	1.774875
1.417985	1.756191
1.470662	1.736797
1.522769	1.716703
1.574282	1.695915
1.625179	1.674442
1.675438	1.652293
1.725035	1.629476
1.773950	1.606001
1.822159	1.581877
1.869643	1.557115
1.916378	1.531724
1.962344	1.505716
2.007521	1.479101
2.051888	1.451891
2.095425	1.424097
2.138113	1.395732
2.179932	1.366807
2.220864	1.337337
2.260891	1.307332
2.299996	1.276808
2.338160	1.245776
2.375368	1.214252
2.411604	1.182248
2.446852	1.149779
2.481098	1.116859
2.514327	1.083503
2.546526	1.049725
2.577682	1.015541
2.607783	0.980965
2.636817	0.946012
2.664772	0.910697
2.691640	0.875036
2.717410	0.839043
2.742073	0.802734
2.765621	0.766123
2.788045	0.729226
2.809339	0.692058
2.829497	0.654633
2.848511	0.616968
2.866377	0.579076
2.883089	0.540972
2.898643	0.502670
2.913035	0.464186
2.926261	0.425533
2.938319	0.386726
2.949205	0.347779
2.958917	0.308705
2.967453	0.269518
2.974811	0.230233
2.980991	0.190863
2.985989	0.151420
2.989807	0.111920
2.992442	0.072374
2.993895	0.032797
2.994166	-0.006799
2.993253	-0.046399
2.991158	-0.085991
2.987880	-0.125561
2.983421	-0.165095
2.977781	-0.204580
2.970961	-0.244002
2.962963	-0.283347
2.953787	-0.322601
2.943437	-0.361749
2.931914	-0.400777
2.919221	-0.439670
2.905360	-0.478413
2.890337	-0.516991
2.874154	-0.555389
2.856816	-0.593591
2.838329	-0.631581
2.818697	-0.669344
2.797928	-0.706863
2.776028	-0.744122
2.753005	-0.781106
2.728867	-0.817796
2.703622	-0.854179
2.677282	-0.890237
2.649855	-0.925953
2.621353	-0.961312
2.591788	-0.996299
2.561172	-1.030896
2.529517	-1.065088
2.496838	-1.098860
2.463148	-1.132196
2.428462	-1.165082
2.392796	-1.197502
2.356166	-1.229443
2.318586	-1.260889
2.280076	-1.291827
2.240651	-1.322243
2.200329	-1.352123
2.159129	-1.381456
2.117069	-1.410228
2.074168	-1.438426
2.030445	-1.466040
1.985919	-1.493057
1.940610	-1.519466
