1	0.946949	0.000000	0.000000	-0.321385
2	0.949421	0.000000	0.000000	-0.314006
3	0.950364	0.000000	0.000000	-0.311141
4	0.951257	0.000000	0.000000	-0.308400
5	0.952147	0.000000	0.000000	-0.305640
6	0.952918	0.000000	0.000000	-0.303227
7	0.953618	0.000000	0.000000	-0.301020
8	0.954328	0.000000	0.000000	-0.298762
9	0.955069	0.000000	0.000000	-0.296384
10	0.955812	0.000000	0.000000	-0.293979
11	0.956511	0.000000	0.000000	-0.291696
12	0.957130	0.000000	0.000000	-0.289660
13	0.957644	0.000000	0.000000	-0.287955
14	0.958042	0.000000	0.000000	-0.286627
15	0.958321	0.000000	0.000000	-0.285695
16	0.958480	0.000000	0.000000	-0.285158
17	0.958526	0.000000	0.000000	-0.285007
18	0.958460	0.000000	0.000000	-0.285228
19	0.958285	0.000000	0.000000	-0.285815
20	0.958000	0.000000	0.000000	-0.286767
21	0.957604	0.000000	0.000000	-0.288089
22	0.957090	0.000000	0.000000	-0.289791
23	0.956455	0.000000	0.000000	-0.291880
24	0.955699	0.000000	0.000000	-0.294347
25	0.954825	0.000000	0.000000	-0.297170
26	0.953842	0.000000	0.000000	-0.300310
27	0.952761	0.000000	0.000000	-0.303720
28	0.951594	0.000000	0.000000	-0.307358
29	0.950347	0.000000	0.000000	-0.311192
30	0.949025	0.000000	0.000000	-0.315202
31	0.947624	0.000000	0.000000	-0.319387
32	0.946142	0.000000	0.000000	-0.323752
33	0.944570	0.000000	0.000000	-0.328309
34	0.942902	0.000000	0.000000	-0.333071
35	0.941129	0.000000	0.000000	-0.338049
36	0.939244	0.000000	0.000000	-0.343251
37	0.937241	0.000000	0.000000	-0.348683
38	0.935112	0.000000	0.000000	-0.354352
39	0.932852	0.000000	0.000000	-0.360260
40	0.930453	0.000000	0.000000	-0.366411
41	0.927909	0.000000	0.000000	-0.372806
42	0.925214	0.000000	0.000000	-0.379445
43	0.922363	0.000000	0.000000	-0.386324
44	0.919352	0.000000	0.000000	-0.393435
45	0.916180	0.000000	0.000000	-0.400767
46	0.912845	0.000000	0.000000	-0.408307
47	0.909346	0.000000	0.000000	-0.416040
48	0.905685	0.000000	0.000000	-0.423952
49	0.901858	0.000000	0.000000	-0.432033
50	0.897864	0.000000	0.000000	-0.440274
51	0.893697	0.000000	0.000000	-0.448671
52	0.889353	0.000000	0.000000	-0.457221
53	0.884824	0.000000	0.000000	-0.465925
54	0.880104	0.000000	0.000000	-0.474781
55	0.875184	0.000000	0.000000	-0.483790
56	0.870058	0.000000	0.000000	-0.492950
57	0.864717	0.000000	0.000000	-0.502260
58	0.859155	0.000000	0.000000	-0.511716
59	0.853365	0.000000	0.000000	-0.521314
60	0.847342	0.000000	0.000000	-0.531048
61	0.841081	0.000000	0.000000	-0.540909
62	0.834580	0.000000	0.000000	-0.550887
63	0.827836	0.000000	0.000000	-0.560970
64	0.820850	0.000000	0.000000	-0.571144
65	0.813622	0.000000	0.000000	-0.581394
66	0.806156	0.000000	0.000000	-0.591703
67	0.798454	0.000000	0.000000	-0.602055
68	0.790520	0.000000	0.000000	-0.612436
69	0.782358	0.000000	0.000000	-0.622829
70	0.773971	0.000000	0.000000	-0.633220
71	0.765365	0.000000	0.000000	-0.643597
72	0.756542	0.000000	0.000000	-0.653945
73	0.747509	0.000000	0.000000	-0.664252
74	0.738270	0.000000	0.000000	-0.674506
75	0.728831	0.000000	0.000000	-0.684693
76	0.719200	0.000000	0.000000	-0.694803
77	0.709384	0.000000	0.000000	-0.704822
78	0.699393	0.000000	0.000000	-0.714737
79	0.689236	0.000000	0.000000	-0.724536
80	0.678926	0.000000	0.000000	-0.734207
81	0.668474	0.000000	0.000000	-0.743736
82	0.657894	0.000000	0.000000	-0.753111
83	0.647200	0.000000	0.000000	-0.762320
84	0.636408	0.000000	0.000000	-0.771352
85	0.625533	0.000000	0.000000	-0.780198
86	0.614589	0.000000	0.000000	-0.788847
87	0.603591	0.000000	0.000000	-0.797294
88	0.592554	0.000000	0.000000	-0.805531
89	0.581489	0.000000	0.000000	-0.813554
90	0.570409	0.000000	0.000000	-0.821361
91	0.559325	0.000000	0.000000	-0.828948
92	0.548248	0.000000	0.000000	-0.836316
93	0.537187	0.000000	0.000000	-0.843463
94	0.526150	0.000000	0.000000	-0.850392
95	0.515146	0.000000	0.000000	-0.857102
96	0.504183	0.000000	0.000000	-0.863597
97	0.493268	0.000000	0.000000	-0.869878
98	0.482407	0.000000	0.000000	-0.875947
99	0.471608	0.000000	0.000000	-0.881808
100	0.460878	0.000000	0.000000	-0.887464
101	0.450221	0.000000	0.000000	-0.892917
102	0.439646	0.000000	0.000000	-0.898171
103	0.429157	0.000000	0.000000	-0.903230
104	0.418760	0.000000	0.000000	-0.908097
105	0.408459	0.000000	0.000000	-0.912777
106	0.398258	0.000000	0.000000	-0.917273
107	0.388161	0.000000	0.000000	-0.921592
108	0.378169	0.000000	0.000000	-0.925736
109	0.368286	0.000000	0.000000	-0.929713
110	0.358511	0.000000	0.000000	-0.933526
111	0.348846	0.000000	0.000000	-0.937180
112	0.339289	0.000000	0.000000	-0.940682
113	0.329843	0.000000	0.000000	-0.944036
114	0.320504	0.000000	0.000000	-0.947247
115	0.311274	0.000000	0.000000	-0.950320
116	0.302150	0.000000	0.000000	-0.953260
117	0.293133	0.000000	0.000000	-0.956072
118	0.284221	0.000000	0.000000	-0.958759
119	0.275413	0.000000	0.000000	-0.961326
120	0.266710	0.000000	0.000000	-0.963777
121	0.258110	0.000000	0.000000	-0.966115
122	0.249613	0.000000	0.000000	-0.968346
123	0.241218	0.000000	0.000000	-0.970471
124	0.232924	0.000000	0.000000	-0.972495
125	0.224731	0.000000	0.000000	-0.974421
126	0.216636	0.000000	0.000000	-0.976252
127	0.208638	0.000000	0.000000	-0.977993
128	0.200736	0.000000	0.000000	-0.979645
129	0.192927	0.000000	0.000000	-0.981213
130	0.185208	0.000000	0.000000	-0.982699
131	0.177577	0.000000	0.000000	-0.984107
132	0.170031	0.000000	0.000000	-0.985439
133	0.162567	0.000000	0.000000	-0.986697
134	0.155182	0.000000	0.000000	-0.987886
135	0.147872	0.000000	0.000000	-0.989006
136	0.140635	0.000000	0.000000	-0.990061
137	0.133467	0.000000	0.000000	-0.991053
138	0.126365	0.000000	0.000000	-0.991984
139	0.119326	0.000000	0.000000	-0.992855
140	0.112347	0.000000	0.000000	-0.993669
141	0.105425	0.000000	0.000000	-0.994427
142	0.098556	0.000000	0.000000	-0.995131
143	0.091738	0.000000	0.000000	-0.995783
144	0.084968	0.000000	0.000000	-0.996384
145	0.078242	0.000000	0.000000	-0.996934
146	0.071556	0.000000	0.000000	-0.997437
147	0.064908	0.000000	0.000000	-0.997891
148	0.058293	0.000000	0.000000	-0.998299
149	0.051708	0.000000	0.000000	-0.998662
150	0.045149	0.000000	0.000000	-0.998980
