0.893067	0.000000	0.000000	0.449924
0.907269	0.000000	0.000000	0.420550
0.915302	0.000000	0.000000	0.402769
0.923184	0.000000	0.000000	0.384357
0.931491	0.000000	0.000000	0.363765
0.939270	0.000000	0.000000	0.343178
0.946190	0.000000	0.000000	0.323611
0.952430	0.000000	0.000000	0.304758
0.958201	0.000000	0.000000	0.286096
0.963593	0.000000	0.000000	0.267375
0.968610	0.000000	0.000000	0.248585
0.973231	0.000000	0.000000	0.229827
0.977437	0.000000	0.000000	0.211229
0.981217	0.000000	0.000000	0.192908
0.984580	0.000000	0.000000	0.174934
0.987590	0.000000	0.000000	0.157052
0.990266	0.000000	0.000000	0.139188
0.992582	0.000000	0.000000	0.121574
0.994532	0.000000	0.000000	0.104428
0.996135	0.000000	0.000000	0.087837
0.997421	0.000000	0.000000	0.071767
0.998424	0.000000	0.000000	0.056127
0.999167	0.000000	0.000000	0.040812
0.999668	0.000000	0.000000	0.025749
0.999937	0.000000	0.000000	0.011226
0.999996	0.000000	0.000000	-0.002701
0.999866	0.000000	0.000000	-0.016347
0.999549	0.000000	0.000000	-0.030036
0.999034	0.000000	0.000000	-0.043940
0.998312	0.000000	0.000000	-0.058079
0.997377	0.000000	0.000000	-0.072382
0.996230	0.000000	0.000000	-0.086748
0.994878	0.000000	0.000000	-0.101081
0.993329	0.000000	0.000000	-0.115316
0.991589	0.000000	0.000000	-0.129424
0.989658	0.000000	0.000000	-0.143448
0.987511	0.000000	0.000000	-0.157548
0.985162	0.000000	0.000000	-0.171627
0.982637	0.000000	0.000000	-0.185540
0.979954	0.000000	0.000000	-0.199222
0.977122	0.000000	0.000000	-0.212678
0.974139	0.000000	0.000000	-0.225949
0.970999	0.000000	0.000000	-0.239086
0.967694	0.000000	0.000000	-0.252129
0.964222	0.000000	0.000000	-0.265097
0.960607	0.000000	0.000000	-0.277909
0.956841	0.000000	0.000000	-0.290613
0.952891	0.000000	0.000000	-0.303312
0.948731	0.000000	0.000000	-0.316084
0.944342	0.000000	0.000000	-0.328965
0.939715	0.000000	0.000000	-0.341958
0.934848	0.000000	0.000000	-0.355047
0.929744	0.000000	0.000000	-0.368207
0.924404	0.000000	0.000000	-0.381414
0.918833	0.000000	0.000000	-0.394647
0.913022	0.000000	0.000000	-0.407910
0.906953	0.000000	0.000000	-0.421231
0.900639	0.000000	0.000000	-0.434568
0.894098	0.000000	0.000000	-0.447871
0.887345	0.000000	0.000000	-0.461107
0.880383	0.000000	0.000000	-0.474263
0.873213	0.000000	0.000000	-0.487339
0.865831	0.000000	0.000000	-0.500337
0.858230	0.000000	0.000000	-0.513265
0.850406	0.000000	0.000000	-0.526127
0.842354	0.000000	0.000000	-0.538924
0.834074	0.000000	0.000000	-0.551653
0.825568	0.000000	0.000000	-0.564303
0.816827	0.000000	0.000000	-0.576882
0.807845	0.000000	0.000000	-0.589395
0.798618	0.000000	0.000000	-0.601838
0.789149	0.000000	0.000000	-0.614202
0.779443	0.000000	0.000000	-0.626473
0.769510	0.000000	0.000000	-0.638635
0.759359	0.000000	0.000000	-0.650672
0.748996	0.000000	0.000000	-0.662574
0.738438	0.000000	0.000000	-0.674322
0.727704	0.000000	0.000000	-0.685892
0.716814	0.000000	0.000000	-0.697265
0.705787	0.000000	0.000000	-0.708424
0.694642	0.000000	0.000000	-0.719356
0.683392	0.000000	0.000000	-0.730052
0.672052	0.000000	0.000000	-0.740504
0.660634	0.000000	0.000000	-0.750708
0.649150	0.000000	0.000000	-0.760661
0.637610	0.000000	0.000000	-0.770359
0.626025	0.000000	0.000000	-0.779803
0.614406	0.000000	0.000000	-0.788990
0.602762	0.000000	0.000000	-0.797921
0.591106	0.000000	0.000000	-0.806594
0.579446	0.000000	0.000000	-0.815011
0.567794	0.000000	0.000000	-0.823171
0.556159	0.000000	0.000000	-0.831076
0.544553	0.000000	0.000000	-0.838726
0.532986	0.000000	0.000000	-0.846124
0.521469	0.000000	0.000000	-0.853270
0.510010	0.000000	0.000000	-0.860168
0.498620	0.000000	0.000000	-0.866821
0.487306	0.000000	0.000000	-0.873231
0.476077	0.000000	0.000000	-0.879404
0.464937	0.000000	0.000000	-0.885344
0.453894	0.000000	0.000000	-0.891056
0.442950	0.000000	0.000000	-0.896546
0.432111	0.000000	0.000000	-0.901820
0.421379	0.000000	0.000000	-0.906885
0.410756	0.000000	0.000000	-0.911745
0.400246	0.000000	0.000000	-0.916408
0.389850	0.000000	0.000000	-0.920878
0.379570	0.000000	0.000000	-0.925163
0.369408	0.000000	0.000000	-0.929267
0.359364	0.000000	0.000000	-0.933197
0.349440	0.000000	0.000000	-0.936959
0.339637	0.000000	0.000000	-0.940557
0.329955	0.000000	0.000000	-0.943997
0.320393	0.000000	0.000000	-0.947285
0.310951	0.000000	0.000000	-0.950426
0.301629	0.000000	0.000000	-0.953425
0.292426	0.000000	0.000000	-0.956288
0.283338	0.000000	0.000000	-0.959020
0.274366	0.000000	0.000000	-0.961625
0.265507	0.000000	0.000000	-0.964109
0.256758	0.000000	0.000000	-0.966476
0.248118	0.000000	0.000000	-0.968730
0.239585	0.000000	0.000000	-0.970875
0.231157	0.000000	0.000000	-0.972917
0.222831	0.000000	0.000000	-0.974857
0.214607	0.000000	0.000000	-0.976700
0.206483	0.000000	0.000000	-0.978450
0.198457	0.000000	0.000000	-0.980110
0.190527	0.000000	0.000000	-0.981682
0.182691	0.000000	0.000000	-0.983170
0.174949	0.000000	0.000000	-0.984578
0.167296	0.000000	0.000000	-0.985907
0.159732	0.000000	0.000000	-0.987160
0.152252	0.000000	0.000000	-0.988342
0.144853	0.000000	0.000000	-0.989453
0.137533	0.000000	0.000000	-0.990497
0.130287	0.000000	0.000000	-0.991476
0.123112	0.000000	0.000000	-0.992393
0.116002	0.000000	0.000000	-0.993249
0.108954	0.000000	0.000000	-0.994047
0.101965	0.000000	0.000000	-0.994788
0.095029	0.000000	0.000000	-0.995475
0.088142	0.000000	0.000000	-0.996108
0.081301	0.000000	0.000000	-0.996690
0.074503	0.000000	0.000000	-0.997221
0.067742	0.000000	0.000000	-0.997703
0.061017	0.000000	0.000000	-0.998137
